k1_slp1,L_sense_count,dcs_freqBand,dcs_band_label,mw_gloss_snippet
maDureRu,1,1,hapax(1),"m. a species of plant, L."
maDurikA,2,2,rare(2-9),"f. Anethum Panmorium (others a kind of fennel), L."
maDusAraTi,1,1,hapax(1),"m. ‘having Spring for a charioteer’, the god of love, L."
maDutraya,1,2,rare(2-9),"n. the three sweet things (viz. sitA, mAkzika and sarpis, q.v.), L."
maDuvallI,3,2,rare(2-9),"f. liquorice, L."
maDuvfkza,1,1,hapax(1),"m. Bassia Latifolia, L."
maDuyazwi,3,2,rare(2-9),"f. sugarcane, L."
maDuyazwikA,1,2,rare(2-9),"f. liquorice, L."
maDuzWIla,1,2,rare(2-9),"m. Bassia Latifolia, L."
maDvAmra,1,1,hapax(1),"m. a kind of mango tree, L."
maDvAvAsa,1,1,hapax(1),"m. the mango tree, L."
maDyANguli,1,2,rare(2-9),"f. the middle finger, L."
maDyamANguli,1,2,rare(2-9),"m. the m˚ finger, L."
maGABava,1,1,hapax(1),"m. ‘offspring of Magha’, the planet Venus, L."
maNgalaDvani,1,1,hapax(1),"m. an auspicious sound (e.g. marriage-music), L."
maNgalacCAya,1,1,hapax(1),"m. Ficus Infectoria, L."
maRIcaka,3,2,rare(2-9),"m. a king-fisher, halcyon, L."
maRibIja,1,1,hapax(1),"m. the pomegranate tree, L."
maRicCidrA,2,2,rare(2-9),"f. ‘jewel-holed’, a root resembling ginger (= medA), L."
maRqUkamAtf,1,1,hapax(1),"f. ‘frog-mother’, Clerodendrum Siphonantus, L."
maRqUkaparRa,2,2,rare(2-9),"m. Calosanthes Indica, L."
maRqUkaparRikA,1,2,rare(2-9),"f. a species of plant, L."
maRqUra,1,3,uncommon(10-99),"n. rust of iron, L."
maRqalapattrikA,1,1,hapax(1),"f. a red-flowering Punarnavā, L. (cf. maRqali-p˚)."
maRqapAroha,1,1,hapax(1),"m. a species of plant, L."
maSakin,1,1,hapax(1),"m. ‘swarming with mosquitoes’, Ficus Glomerata, L."
maYcipattra,1,1,hapax(1),"n. a species of plant, L."
maYjarIka,1,1,hapax(1),"m. a species of fragrant Tulasī, L."
maYjarInamra,1,2,rare(2-9),"m. ‘bent down with clusters of flowers’, Calamus Rotang, L."
maYji,1,2,rare(2-9),"f. a cluster of blossoms &c., L. (also ˚jI cf. aNgAra-maYjI)."
maYjiPalA,1,1,hapax(1),"f. Musa Sapientum, L."
maYjugamanA,1,1,hapax(1),"f. a goose or a flamingo, L."
maYjumaRi,1,1,hapax(1),"m. ‘beautiful gem’, a topaz, L."
maYjupAWaka,1,1,hapax(1),"m. ‘repeating beautifully’, a parrot, L."
madaGnI,1,1,hapax(1),"f. ‘destroying intoxication’, a species of leguminous plant (= pUtikA), L."
madaSAka,1,1,hapax(1),"m. Portulaca Quadrifida, L."
madaganDA,2,2,rare(2-9),"f. an intoxicating beverage, L."
madaganDa,1,1,hapax(1),"m. Alstonia Scholaris, L."
madahastinI,1,1,hapax(1),"f. a species of Karañja, L."
madahetu,1,1,hapax(1),"m. ‘cause of intoxication’, Grislea Tomentosa, L."
madanA,1,2,rare(2-9),"(A), f. any intoxicating drink, spirituous liquor, L."
madanAyuDa,1,1,hapax(1),"n. pudendum muliebre, L."
madanI,4,2,rare(2-9),"(I), f. id., L."
madanakAkurava,1,1,hapax(1),"m. a pigeon, L."
madanecCAPala,1,1,hapax(1),"n. a species of mango, L."
madguraka,1,1,hapax(1),"m. Macropteronatus Magur, L."
madirAgfha,1,1,hapax(1),"n. a drinking-house, tavern, L."
madirAsaKa,1,1,hapax(1),"m. ‘friend of wine’, the mango-tree, L."
madodreka,1,1,hapax(1),"m. Melia Bukayun, L."
madyAmoda,1,1,hapax(1),"m. Mimusops Elengi, L."
madyadruma,1,1,hapax(1),"m. Caryota Urens, L."
madyavAsinI,1,2,rare(2-9),"f. = -puzpA, L."
mahABfNga,1,1,hapax(1),"m. a species of Verbesina with blue flowers, L."
mahAGozA,3,2,rare(2-9),"f. Boswellia Thurifera, L."
mahASAKA,2,1,hapax(1),"f. a gr˚ traditional recension of a Vedic text, L."
mahASORqI,1,1,hapax(1),"f. a species of Achyranthes, L."
mahASaRapuzpikA,1,1,hapax(1),"f. a species of plant, L."
mahASaWa,1,1,hapax(1),"m. a species of thorn-apple, L."
mahASara,1,2,rare(2-9),"m. a species of reed, L."
mahASfNga,1,2,rare(2-9),"m. a species of stag, L."
mahASimbI,1,1,hapax(1),"f. a species of Dolichos, L."
mahASlakzRA,1,1,hapax(1),"f. sand, L. (v.l.)"
mahASrAvaRikA,1,2,rare(2-9),"f. a species of medicinal drug, L."
mahASuBra,1,1,hapax(1),"n. silver, L."
mahASukti,1,2,rare(2-9),"f. a pearl muscle, mother of p˚, L."
mahASvetaGaRwI,1,1,hapax(1),"f. a species of plant, L."
mahAcUta,1,1,hapax(1),"m. a species of mango tree, L."
mahAcaRqI,1,1,hapax(1),"f. N. of a female attendant of Durgā, L."
mahAdikawaBI,1,1,hapax(1),"(˚hAd˚) f. a species of Achyranthes, L. (v.l. mahAlik˚)."
mahAdrAvaka,1,1,hapax(1),"m. a kind of drug, L."
mahAdroRA,1,2,rare(2-9),"f. a species of plant, L."
mahAganDA,3,2,rare(2-9),"f. Uraria Lagopodioides, L."
mahAgava,1,1,hapax(1),"m. Bos Gavaeus, L."
mahAguhA,1,1,hapax(1),"f. Hemionitis Cordifolia, L."
mahAgulmA,1,2,rare(2-9),"f. the Soma plant, L."
mahAhiganDA,1,1,hapax(1),"f. Piper Chaba, L."
mahAjAti,1,1,hapax(1),"f. Gaertnera Racemosa, L."
mahAjaNGa,1,1,hapax(1),"m. ‘great-legged’, a camel, L."
mahAjamBa,1,2,rare(2-9),"m. N. of one of Śiva's attendants, L."
mahAjawA,1,1,hapax(1),"f. a species of plant, L."
mahAjayA,1,1,hapax(1),"f. N. of Durgā, L."
mahAjvAlA,1,2,rare(2-9),"f. a large flame, L."
mahAkrama,1,1,hapax(1),"m. ‘wide-striding’, N. of Viṣṇu, L."
mahAkumBI,1,2,rare(2-9),"f. a species of plant, L."
mahAkumudA,1,1,hapax(1),"f. Gmelina Arborea, L."
mahAkzAra,1,2,rare(2-9),"m. a kind of natron, L."
mahAkzIrA,1,1,hapax(1),"f. a female buffalo, L."
mahAkzOhiRI,1,1,hapax(1),"(˚hAk˚; in alg.) f. id. (1 with twenty-four ciphers), L."
mahAloha,1,2,rare(2-9),"n. ‘gr˚ iron’, magnetic iron, L."
mahAlola,2,1,hapax(1),"mfn. excessively eager, L."
mahAmAnasikA,1,1,hapax(1),"f. (with Jainas) N. of one of the 16 Vidyā-devīs, L."
mahAmEtra,1,1,hapax(1),"m. N. of a Buddha, L."
mahAmUzaka,1,1,hapax(1),"m. a kind of rat, L."
mahAmaRqUka,1,1,hapax(1),"m. a kind of large frog, L."
mahAmoda,1,1,hapax(1),"m. a species of jasmine, L."
mahAmuRqanikA,1,1,hapax(1),"f. a kind of Sphaeranthus, L."
mahAnIlA,1,2,rare(2-9),"f. a species of plant, L."
mahAnIlI,2,2,rare(2-9),"f. a blue variety of Clitoria Ternatea, L."
mahAnala,1,2,rare(2-9),"m. Arundo Bengalensis, L."
mahAnarman,1,1,hapax(1),"m. a Māhiṣya (q.v.) who knows medicine, L."
mahAnemi,1,1,hapax(1),"m. a crow, L."
mahAnidrA,1,2,rare(2-9),"f. ‘the gr˚ sleep’, death, L."
mahApArevata,1,2,rare(2-9),"n. a species of fruit tree, L."
mahApIlu,1,2,rare(2-9),"m. a species of tree, L."
mahApaYcaviza,1,1,hapax(1),"n. the 5 strong poisons (viz. SfNgI, kAla-kUwa, mustaka, vatsanABa, SaNKa-karRI), L."
mahApakzin,1,1,hapax(1),"m. the hooting owl, L."
mahApattrA,1,1,hapax(1),"f. Uraria Lagopodioides, L."
mahApiRqItaka,1,1,hapax(1),"m. a species of plant, L."
mahApiRqItaru,1,1,hapax(1),"m. a species of tree, L."
mahApuruzadantikA,1,2,rare(2-9),f. Asparagus Racemosus (L.)
mahArAjaPala,1,1,hapax(1),"m. a kind of mango, L."
mahArAjacUta,1,1,hapax(1),"m. a kind of mango, L."
mahArAjadruma,1,1,hapax(1),"m. Cathartocarpus Fistula, L."
mahArdraka,1,1,hapax(1),"(˚hAr˚) n. wild ginger, L."
mahArizwa,1,1,hapax(1),"m. a species of tree allied to the Melia Bukayun, L."
mahAsamaNgA,1,2,rare(2-9),"f. a species of plant, L."
mahAsarja,2,2,rare(2-9),"m. Terminalia Tomentosa, L."
mahAsitA,1,1,hapax(1),"f. a species of Crotolaria, L."
mahAskanDA,1,1,hapax(1),"f. ‘having a strong stem’, Eugenia Jambolana, L."
mahAsnAyu,1,1,hapax(1),"m. a gr˚ artery, L."
mahAtAlI,1,1,hapax(1),"f. a species of creeping plant (w.r. for -jAlI), L."
mahAtAleSvara,1,2,rare(2-9),"m. a partic. drug, L."
mahAtiktA,2,1,hapax(1),"f. Clypea Hernandifolia, L."
mahAvIrA,1,2,rare(2-9),"f. a species of bulbous plant, L."
mahAvaroha,1,1,hapax(1),"(˚hAv˚), m. Ficus Infectoria, L."
mahElA,1,1,hapax(1),"f. great cardamoms, L."
mahEraRqa,1,1,hapax(1),"m. a species of Ricinus, L."
mahIlatA,1,1,hapax(1),"f. an earthworm, dew-worm, L."
mahIsaha,1,1,hapax(1),"m. Tectona Grandis, L. (cf. -ruha)."
mahOdanI,1,1,hapax(1),"f. Asparagus Racemosus, L."
mahOjasI,1,1,hapax(1),"f. a species of plant, L."
mahallika,1,1,hapax(1),"m. = mahalla, L."
mahasa,2,1,hapax(1),"n. knowledge, L."
mahendrI,1,1,hapax(1),"f. a species of plant, L."
mahendravAruRI,1,2,rare(2-9),"f. a species of plant, L."
mahendravarman,1,2,rare(2-9),"m. N. of a prince, L."
maheraRA,1,2,rare(2-9),"f. Boswellia Thurifera, L."
mahizAkza,1,3,uncommon(10-99),"m. a kind of bdellium, L."
mahizAsurasamBava,1,1,hapax(1),"m. ‘produced from the A˚ M˚’ (cf. -majjotTA) or ‘pr˚ in Mysore’, a kind of bdellium, L."
mahizIkanda,1,2,rare(2-9),"m. a species of bulbous plant (= mahiza-k˚), L."
mahizIpriyA,1,1,hapax(1),"f. a species of grass, L."
mahizaDvaja,1,1,hapax(1),"m. ‘having a b˚ for an emblem’, N. of Yama, L."
mahizavallI,1,2,rare(2-9),"f. a kind of creeper, L."
majjAja,1,1,hapax(1),"m. a species of bdellium, L."
majjAsAra,1,1,hapax(1),"n. ‘having marrow as its chief ingredient’, a nutmeg, L."
majjara,1,2,rare(2-9),"m. a kind of grass, L. (v.l. garjara)."
majjarasa,1,1,hapax(1),"m. = majjA-r˚, L."
makarANka,2,1,hapax(1),"m. ‘having the M˚ for a symbol or mark’, N. of Kāmadeva, L."
makarandavAsa,1,1,hapax(1),"m. a species of Kadamba, L."
makaravAhana,1,1,hapax(1),"m. ‘having the M˚ for his vehicle’, N. of Varuṇa, L."
makula,2,1,hapax(1),"m. Mimusops Elengi, L."
makuti,1,1,hapax(1),"m. or f. an edict addressed to the Śūdras (= SUdra-SAsana), L."
makuzWa,2,2,rare(2-9),"m. id., L. (also ˚Waka)"
makuzwa,1,1,hapax(1),"m. Phaseolus Aconitifolius, L."
makzikASraya,1,1,hapax(1),"m. ‘receptacle of bees’ id., L."
makzikAmala,1,2,rare(2-9),"n. ‘excretion of bees’, wax, L."
malA,1,1,hapax(1),"(A), f. Flacourtia Cataphracta, L."
malApahA,2,2,rare(2-9),"f. a partic. preparation, L."
malApakarzaRa,1,1,hapax(1),"n. the act of removing dirt or impurity, removal of sin, L."
malAri,1,2,rare(2-9),"m. ‘dirt-enemy’, a kind of natron, L."
malaGna,2,1,hapax(1),"mfn. removing dirt, cleansing, L."
maladrAvin,2,2,rare(2-9),"mfn. dissolving impurity, L."
malahantf,1,1,hapax(1),"m. the bulbous root of the Salmalia Malabarica, L. (cf. -Gna)."
malavega,1,1,hapax(1),"m. diarrhoea, L."
malayodBava,1,1,hapax(1),"n. sandal wood, L. (cf. malaya-ja)."
malliganDi,2,1,hapax(1),"mfn. smelling like Jasminum Zambac, L."
mallikApuzpa,1,2,rare(2-9),"m. Citrus Decumana or Wrightia Antidysenterica, L."
mallika,3,1,hapax(1),"m. a kind of goose with dark-coloured or brown legs and bill, L."
mallipattra,1,2,rare(2-9),"n. a mushroom or fungus, L."
manTAnaka,1,2,rare(2-9),"m. a species of grass, L."
manTanI,1,1,hapax(1),"f. a vessel for butter, L."
manaApa,1,2,rare(2-9),"mfn. gaining the heart, attracting, beautiful, L. (cf. Pāli manāpa)."
mandagamanA,1,1,hapax(1),"f. a buffalo-cow, L."
mandozRa,2,1,hapax(1),"mfn. tepid, lukewarm, L."
mandurABUzaRa,1,1,hapax(1),"n. a species of monkey, L."
manmaTAnanda,1,1,hapax(1),"m. ‘love's joy’, a kind of mango, L."
manmaTAvAsa,1,1,hapax(1),"m. ‘id.’, a kind of mango, L."
manoguptA,2,2,rare(2-9),"f. red arsenic (= manaH-SilA), L."
manoharI,1,2,rare(2-9),"f. Piper Longum, L."
manohvA,1,3,uncommon(10-99),"(fr. AhvA) f. red arsenic, L. (cf. mano 'BiDA)."
manojavfdDi,1,1,hapax(1),"f. a kind of shrub, L."
maqqu,1,1,hapax(1),"m. a kind of drum, L. (cf. mawwa)."
marUdBavA,2,1,hapax(1),"f. Alhagi Maurorum, L."
marUdBava,1,2,rare(2-9),"m. ‘produced in a d˚’, a kind of ill-scented Mimosa, L."
marakatapattrI,1,1,hapax(1),"f. a kind of climbing plant, L."
mardanI,1,1,hapax(1),"f. a cover for the feet, L."
markawapippalI,1,1,hapax(1),"f. Achyranthes Aspera, L."
martyendramAtf,1,1,hapax(1),"f. Solanum Jacquini, L."
marudeSya,1,1,hapax(1),"m. bdellium, L. (cf. marud-izwa)."
marujA,2,1,hapax(1),"f. colocynth, L."
maruja,2,2,rare(2-9),"m. Unguis Odoratus, L."
marusTA,1,1,hapax(1),"f. a species of Alhagi, L."
marusamBavA,1,1,hapax(1),"f. N. of two plants (a species of Alhagi and = mahedra-vAruRI), L."
marusamBava,1,1,hapax(1),"n. ‘produced in a d˚’, a kind of horse-radish, L."
maruva,1,2,rare(2-9),"m. marjoram, L."
maryA,1,2,rare(2-9),"f. (perhaps orig. something clear or shining; cf. marIci and marut) a mark, limit, boundar"
marza,1,1,hapax(1),"m. (√ mfz) patience, endurance, L. (cf. a- and dur-marza)."
masI,1,3,uncommon(10-99),"f. the stalk of the Nyctanthes Arbor Tristis, L."
masUrI,2,3,uncommon(10-99),"f. a kind of smallpox, L."
masUravidalA,2,2,rare(2-9),"f. Ipomoea Turpethum, L."
mastakodBava,1,1,hapax(1),"m. ‘produced in the head’, the brain, L."
masura,1,1,hapax(1),"m. a sort of lentil or pulse, L."
matidA,1,2,rare(2-9),"f. Cardiospermum Halicacabum or = SimfqI, L."
mativiBrAnti,1,1,hapax(1),"f. id., L."
matsyAdanI,1,2,rare(2-9),"f. Commelina Salicifolia, L."
matsyAkzI,4,3,uncommon(10-99),"f. = prec. m., L."
matsyAkzikA,1,2,rare(2-9),"f. a kind of grass, L."
matsyapittA,1,2,rare(2-9),"f. Helleborus Niger, L."
matsyaveDana,1,1,hapax(1),"n. ‘f˚-piercing’, a f˚-hook, angle, L."
mayUracUqa,1,1,hapax(1),"n. ‘p˚'s crest’, a kind of gall-nut, L."
mayUrajaNGa,1,2,rare(2-9),"m. Bignonia Indica, L."
mayUrapadaka,1,2,rare(2-9),"n. a scratch or impression in the form of a p˚'s foot made with the fingernails, L."
mayUratutTa,1,2,rare(2-9),"n. a kind of blue vitriol, L."
mayUrollAsaka,1,1,hapax(1),"m. ‘peacock's joy’, the rainy season, L."
mayazwa,1,1,hapax(1),"m. a kind of bean, L."
mayuzwaka,1,1,hapax(1),"m. a kind of bean, L. (cf. makuzwaka and mayazwaka)."
meDAvinI,3,2,rare(2-9),"(inI), f. N. of the wife of Brahmā, L."
meGAgamapriya,1,1,hapax(1),"m. Nauclea Cordifolia, L."
meGAnandin,1,1,hapax(1),"m. ‘rejoicing in clouds’, a peacock, L. (cf. meGa-suhfd)."
meGAnta,1,1,hapax(1),"m. ‘coming at the end of the rainy season’, autumn, L."
meGajyotis,1,1,hapax(1),"n. ‘cl˚-light’, lightning, a flash of l˚, L."
meGamodinI,1,1,hapax(1),"f. Eugenia Jambolana, L."
meGanAdAnulAsaka,1,1,hapax(1),"m. ‘rejoicing in the rumbling of clouds’, a peacock, L."
meGanAman,1,1,hapax(1),"m. ‘cl˚-named’, Cyperus Rotundus, L."
meGasAra,1,1,hapax(1),"n. ‘cloud-essence’, a kind of camphor, L."
meGastanitodBava,1,1,hapax(1),"m. Asteracantha Longifolia, L."
meGavahni,1,1,hapax(1),"m. ‘cloud-fire’, lightning, L."
mecakABiDA,1,1,hapax(1),"f. a species of creeper, L."
medaHsArA,1,1,hapax(1),"f. a species of medicinal plant, L."
medoBavA,1,2,rare(2-9),"f. = -vatI, L."
medoja,1,1,hapax(1),"n. ‘produced by Medas’, bone, L."
medurA,1,1,hapax(1),"(A), f. a partic. medicinal plant, L."
mekalakanyakA,1,2,rare(2-9),"f. ‘daughter of Mekala’, N. of the river Nar˚ (also -kanyA, L.)"
melakalavaRa,1,1,hapax(1),"n. a kind of salt, L."
menADava,1,1,hapax(1),"m. ‘husband of M˚’, N. of Hima-vat, L."
menakAtmajA,1,1,hapax(1),"(˚kAtm˚) f. ‘daughter of M˚’, N. of Pārvati, L."
metArya,1,1,hapax(1),"m. (with Jainas) N. of one of the eleven Gaṇādhipas, L."
mezA,1,1,hapax(1),"(A), f. small cardamoms, L."
mezAntrI,1,2,rare(2-9),"f. Argyreia Speciosa or Argentea, L."
mezaSfNgI,1,3,uncommon(10-99),"f. Odina Pinnata or Gymnema Sylvestre, L."
mezaka,1,2,rare(2-9),"m. a species of vegetable, L. (cf. jIvam˚)"
mezakusuma,1,2,rare(2-9),"m. Cassia Thora, L."
mezavallI,1,2,rare(2-9),"f. Odina Pinnata, L."
mezikA,1,1,hapax(1),"f. a ewe, L."
mfRAlin,1,1,hapax(1),"m. a lotus, L."
mfduPala,3,2,rare(2-9),"m. Flacourtia Sapida, L."
mfdugAminI,1,1,hapax(1),"f. = -gamanA above, L."
mfdugranTi,1,1,hapax(1),"m. a species of grass, L."
mfdukaRwaka,1,1,hapax(1),"m. a kind of sheat-fish, L."
mfdulatA,1,1,hapax(1),"f. a species of grass (= SUlI), L."
mfduparvaka,1,1,hapax(1),"m. ‘soft-jointed’, a reed, cane, L."
mfdupattrI,1,1,hapax(1),"f. a species of pot-herb of the nature of spinage, L."
mfdupattra,1,2,rare(2-9),"m. ‘soft-leafed’, a rush, reed, L."
mfdupuzpa,1,1,hapax(1),"m. Acacia Sirissa, L."
mfdutAla,1,1,hapax(1),"m. a species of tree related to the vine-palm, L."
mfdutvac,2,2,rare(2-9),"m. Betula Bhojpatra, L."
mfdvI,1,1,hapax(1),"(vI), f. a vine with red grapes, L. (cf. mfdvIkA)"
mfgA,1,2,rare(2-9),"(A), f. = mfga-vITI, L."
mfgAda,1,1,hapax(1),"m. a hyena, L."
mfgAdana,2,2,rare(2-9),"m. ‘animal-devourer’, a hyena, L."
mfgAntaka,1,1,hapax(1),"m. ‘animal-destroyer’, a hunting leopard, L."
mfgaBakzA,1,1,hapax(1),"f. Nardostachys Jatamansi, L."
mfgacirBiwA,1,1,hapax(1),"f. coloquintida, L."
mfgagAminI,1,2,rare(2-9),"f. Embelia Ribes, L."
mfgamadavAsA,1,1,hapax(1),"f. a m˚-bag, L."
mfganABijA,1,2,rare(2-9),"f. musk, L."
mfgapriya,2,1,hapax(1),"m. Jasminum Sambac, L."
mfgarasA,1,1,hapax(1),"f. a species of plant, L."
mfgavallaBa,1,1,hapax(1),"m. ‘liked by deer’, a species of grass, L."
mfgendrARI,1,1,hapax(1),"f. Gendarussa Vulgaris, L."
mfgendrAsana,1,2,rare(2-9),"n. ‘lion's seat’, a throne, L. (cf. siMhAs˚)"
mfgezwa,1,1,hapax(1),"m. a species of jasmine, L."
mfnmaru,1,1,hapax(1),"m. a stone, rock (?), L."
mftAlaka,1,2,rare(2-9),"n. a kind of loam or clay, L."
mftyuBftya,1,1,hapax(1),"m. ‘servant of death’, sickness, disease, L. (cf. -sevaka)."
mftyuPalA,1,1,hapax(1),"f. Musa Sapientum, L."
mftyubIja,1,1,hapax(1),"m. ‘dying after production of seed’, the bamboo-cane, L."
mfzADyAnin,1,1,hapax(1),"m. ‘feignedly meditative’, Ardea Nivea (a species of crane compared to a religious hypocri"
miSi,1,3,uncommon(10-99),f. (only L.) Anethum Panmori and Anethum Sowa; Nardostachys Jatamansi (cf. mizikA); a spec
miSraSabda,1,1,hapax(1),"m. a mule, L. (cf. miSra-ja)."
miSraja,1,1,hapax(1),"m. ‘mixed-born’, a mule, L."
miSraprakftika,1,1,hapax(1),"mfn. of a mixed nature, L."
miSrapuzpA,1,2,rare(2-9),"f. Trigonella Foenum Graecum, L."
miSravarRaPalA,1,1,hapax(1),"f. Solanum-Melongena, L."
miSreyA,1,3,uncommon(10-99),"f. Anethum Panmori or dill, L."
miTyAmati,1,1,hapax(1),"f. a f˚ opinion, error, L."
minmina,1,2,rare(2-9),"mfn. = miRmiRa, L."
mirA,1,1,hapax(1),"f. a limit, boundary, L. (cf. mIra)."
mitrapada,1,2,rare(2-9),"n. ‘Mitra's place’, N. of a locality, L."
mlecCaBojana,2,2,rare(2-9),"n. ‘food of b˚’, wheat, L. (also ˚jya)"
mlecCakanda,1,2,rare(2-9),"m. Allium Ascalonicum, L."
mlecCamuKa,1,2,rare(2-9),"n. = mlecCAsya, L."
moGA,2,2,rare(2-9),"(A), f. Bignonia Suaveolens, L."
moGapuzpA,1,1,hapax(1),"f. a barren woman, L."
modA,2,2,rare(2-9),"(A), f. a species of plant (= aja-modA), L."
modAQyA,1,1,hapax(1),"f. a species of plant (= ajamodA), L."
modanI,1,1,hapax(1),"f. musk, L."
modayantI,1,1,hapax(1),"f. Ptychotis Ajowan, L. (also ˚tikA)."
modinI,4,2,rare(2-9),"f. Jasminum Zambac or Auriculatum, L."
mohanA,2,2,rare(2-9),"(A), f. the flower of a sort of jasmine, L."
morawA,1,2,rare(2-9),"f. Sanseviera Roxburghiana, L."
morawaka,1,2,rare(2-9),"n. the root of the sugarcane, L."
mowA,2,1,hapax(1),"f. Sida Cordifolia, L."
mozaka,1,2,rare(2-9),"m. a thief, robber, L."
mozwf,1,1,hapax(1),"m. a robber, thief, L."
muKAlu,1,1,hapax(1),"n. a species of arum, L."
muKAmodA,1,1,hapax(1),"f. Boswellia Thurifera, L."
muKArjaka,1,1,hapax(1),"m. Ocimum Pilosum, L."
muKaSfNga,1,1,hapax(1),"m. a rhinoceros, L."
muKaSoDin,2,1,hapax(1),"mfn. cleansing the m˚, L."
muKaganDaka,1,1,hapax(1),"m. ‘mouth-scenting’, an onion, L."
muKavAdya,2,2,rare(2-9),"n. any musical instrument sounded with the mouth, L."
muKavAsana,3,1,hapax(1),"n. mouth-perfume (= -vAsa), L."
muKebalin,1,1,hapax(1),"m. a rhinoceros, L."
muRqAKyA,1,1,hapax(1),"f. a species of plant, L."
muRqAyasa,1,2,rare(2-9),"n. iron, L. (cf. muRqa-loha)."
muRqaSAli,1,2,rare(2-9),"m. a species of rice, L."
muRqacaRaka,1,1,hapax(1),"m. a kind of pulse, L."
muRqaja,1,2,rare(2-9),"n. steel, L."
muRqaloha,1,2,rare(2-9),"n. iron, L. (cf. muRqAyasa)."
muRqanaka,1,1,hapax(1),"m. a species of rice, L. (cf. muRqaSAli)"
muRqikA,1,3,uncommon(10-99),"f. a species of plant, L."
muRqitikA,1,2,rare(2-9),"f. Sphaerantus Hirtus, L."
muYcaka,1,2,rare(2-9),"m. a species of tree, L."
muci,1,1,hapax(1),"m. N. of a Cakra-vartin, L."
muculinda,1,1,hapax(1),"m. a kind of big orange, L. (cf. mucalinda and mucilinda)."
mudgaraPala,1,1,hapax(1),"m. Averrhoa Carambola, L."
mudgayUza,1,1,hapax(1),"n. bean-soup, L."
mudiraPala,1,1,hapax(1),"m. Asteracantha Longifolia, L."
muhurBAzA,1,1,hapax(1),"f. repetition of what has been said, tautology, L."
muhurvacas,1,1,hapax(1),"n. = -BAzA, L."
mukUlaka,1,2,rare(2-9),"m. a species of plant (= makUlaka), L."
muktABA,1,1,hapax(1),"(˚tABA) m. Jasminum Zambac, L."
muktAmAtf,1,2,rare(2-9),"f. mother of pearl, a p˚-oyster, L."
muktAprasU,1,2,rare(2-9),"f. ‘p˚-bearing’, the p˚-oyster, L."
muktApuzpa,1,2,rare(2-9),"m. Jasminum Multiflorum or Pubescens, L."
muktAsPowa,1,2,rare(2-9),"a p˚-oyster, L."
muktikA,1,1,hapax(1),"f. a pearl, L."
muniKarjUrikA,1,1,hapax(1),"f. a species of date, L."
municCada,1,2,rare(2-9),"m. ‘seven-leaved’, Alstonia Scholaris, L."
munidruma,2,2,rare(2-9),"m. Agati Grandiflora, L."
munipUga,1,1,hapax(1),"m. Areca Triandra, L."
munipriya,1,2,rare(2-9),"m. Panicum Miliaceum, L."
munisuvrata,1,2,rare(2-9),"m. (with Jainas) N. of the 12th Arhat of the past and the 20th of the present Avasarpiṇī, "
munitaru,1,1,hapax(1),"m. Agati Grandiflora, L."
munivfkza,1,1,hapax(1),"m. N. of various kinds of trees (the Palāśa, Sarala, Śyonāka &c.), L."
murajA,2,2,rare(2-9),"f. a great drum, L."
murajaPala,1,1,hapax(1),"m. Artocarpus Integrifolia, L."
musalI,4,3,uncommon(10-99),"(I), f. Curculigo Orchioides, L."
muzA,1,1,hapax(1),"f. = mUzA, a crucible, L."
muzwidyUta,1,1,hapax(1),"n. a kind of game, odd or even, L."
nABijanman,1,1,hapax(1),"‘id.’, N. of Brahma (said to have first appeared on the lotus sprung from the n˚ of Viṣṇu)"
nABinAqI,1,2,rare(2-9),"f. the navel string, L. (cf. garba-n)."
nAdeyI,1,3,uncommon(10-99),"(I), f. N. of sev. plants (Sesbania Aegyptiaca, Premna Spinosa &c.), L."
nAgADipa,1,1,hapax(1),"m. ‘serpent-prince’, N. of Śeṣa, L."
nAgADipati,1,1,hapax(1),"m. ‘id.’, N. of Virūḍhaka, L."
nAgAKya,1,1,hapax(1),"m. Mesua Roxburghii, L."
nAgAhva,1,2,rare(2-9),"n. ‘the town called after elephants’, Hāstina-pura, L."
nAgAntaka,1,1,hapax(1),"m. ‘s˚-destroyer’, N. of Garuḍa, L."
nAgArAti,1,2,rare(2-9),"m. = ˚ga-hantrI, L."
nAgaPala,1,1,hapax(1),"m. Trichosanthes Dioeca, L."
nAgaSuRqI,1,2,rare(2-9),"f. a kind of cucumber, L."
nAgacampaka,1,1,hapax(1),"m. a kind of Campaka, L."
nAgadamanI,1,2,rare(2-9),"f. s˚-spell, Artemisia Vulgaris, or Alpinia Nutans, L."
nAgaganDA,1,2,rare(2-9),"f. a kind of bulbous plant, L."
nAgahantrI,1,2,rare(2-9),"f. a kind of plant, L."
nAgahanu,1,2,rare(2-9),"m. Unguis Odoratus, L."
nAgaja,1,2,rare(2-9),"n. ‘born’, red lead, tin, L."
nAgajihvA,1,2,rare(2-9),"f. ‘s˚-tongue’, a species of creeper, L."
nAgajihvikA,1,2,rare(2-9),"f. red arsenic, L."
nAgakanda,1,1,hapax(1),"m. a kind of bulbous plant, L."
nAgakarRa,1,1,hapax(1),"m. red Ricinus, L."
nAgakiYjalka,1,2,rare(2-9),"n. the blossom of Mesua Roxburghii, L."
nAgakumArI,2,1,hapax(1),"f. Rubia Munjista, L."
nAgamAra,1,1,hapax(1),"m. a species of pot-herb, L."
nAgaparRI,1,1,hapax(1),"f. the betel plant, L."
